DATA;ORA;LIVELLO IDROMETRICO;TEMPERATURA ACQUA;TEMPERATURA ARIA;UMIDITÀ RELATIVA;PRESSIONE ATMOSFERICA;DIREZIONE VENTO;VELOCITÀ VENTO
2024-04-03;02:30;0,042;;;;;204;1,6
2024-04-03;02:40;0,047;;;;;211;2
2024-04-03;02:50;0,008;;;;;219;2
2024-04-03;03:00;0,041;15,5;11,5;68;1018,3;206;1,9
2024-04-03;03:10;0,001;;;;;207;1,7
2024-04-03;03:20;-0,004;;;;;213;1,5
2024-04-03;03:30;0,034;;;;;217;1,4
2024-04-03;03:40;0,028;;;;;199;2,1
2024-04-03;03:50;-0,008;;;;;204;2,1
2024-04-03;04:00;-0,01;15,5;12;68;1018;209;2,2
2024-04-03;04:10;-0,047;;;;;206;2,2
2024-04-03;04:20;-0,003;;;;;181;1,5
2024-04-03;04:30;-0,018;;;;;202;1,9
2024-04-03;04:40;-0,054;;;;;216;2,1
2024-04-03;04:50;-0,026;;;;;211;2,4
2024-04-03;05:00;-0,016;15,4;11,7;68;1018,1;208;2,2
2024-04-03;05:10;-0,034;;;;;200;2,5
2024-04-03;05:20;-0,036;;;;;199;2,1
2024-04-03;05:30;-0,058;;;;;207;2,2
2024-04-03;05:40;-0,087;;;;;203;2,1
2024-04-03;05:50;-0,038;;;;;203;1,8
2024-04-03;06:00;-0,062;15,4;12,8;65;1018,3;193;2,1
2024-04-03;06:10;-0,031;;;;;181;1,7
2024-04-03;06:20;-0,065;;;;;195;1,2
2024-04-03;06:30;-0,072;;;;;194;0,7
2024-04-03;06:40;-0,07;;;;;244;0,7
2024-04-03;06:50;-0,045;;;;;226;1,2
2024-04-03;07:00;-0,062;15,4;15,2;60;1018,4;237;1,1
2024-04-03;07:10;0,003;;;;;240;1
2024-04-03;07:20;-0,084;;;;;312;0,7
2024-04-03;07:30;-0,01;;;;;46;1,5
2024-04-03;07:40;-0,091;;;;;65;2,1
2024-04-03;07:50;-0,027;;;;;80;2,3
2024-04-03;08:00;-0,029;15,4;15,6;64;1018,6;91;2,8
2024-04-03;08:10;-0,047;;;;;96;2,7
2024-04-03;08:20;-0,001;;;;;94;3
2024-04-03;08:30;-0,029;;;;;98;3,1
2024-04-03;08:40;-0,005;;;;;89;3,6
2024-04-03;08:50;0,008;;;;;84;4,4
2024-04-03;09:00;0,014;15,5;15,9;63;1018,7;81;4,6
2024-04-03;09:10;-0,026;;;;;81;4,6
2024-04-03;09:20;0,023;;;;;84;4,7
2024-04-03;09:30;0,027;;;;;86;5
2024-04-03;09:40;0,023;;;;;88;5,1
2024-04-03;09:50;0,031;;;;;87;5,2
2024-04-03;10:00;0,048;15,5;16;65;1018,6;90;4,8
2024-04-03;10:10;0,04;;;;;89;4,8
2024-04-03;10:20;0,018;;;;;90;4,6
2024-04-03;10:30;0,045;;;;;92;4,2
2024-04-03;10:40;0,045;;;;;93;4,6
2024-04-03;10:50;0,064;;;;;91;4,4
2024-04-03;11:00;0,07;15,5;15,9;65;1018,4;88;4,7
2024-04-03;11:10;0,074;;;;;91;5,1
2024-04-03;11:20;0,062;;;;;87;4,6
2024-04-03;11:30;0,051;;;;;84;4,7
2024-04-03;11:40;0,064;;;;;82;4,3
2024-04-03;11:50;0,051;;;;;78;4
2024-04-03;12:00;0,069;15,6;15,9;66;1018,2;87;4,7
2024-04-03;12:10;0,064;;;;;86;4,3
2024-04-03;12:20;0,064;;;;;88;4,3
2024-04-03;12:30;0,086;;;;;87;5
2024-04-03;12:40;0,027;;;;;90;4,7
2024-04-03;12:50;0,081;;;;;90;4,6
2024-04-03;13:00;0,048;15,6;16,2;67;1017,7;91;4,6
2024-04-03;13:10;0,054;;;;;91;4,6
2024-04-03;13:20;0,063;;;;;93;4,5
2024-04-03;13:30;0,045;;;;;91;4,4
2024-04-03;13:40;0,067;;;;;93;4,2
2024-04-03;13:50;0,066;;;;;98;4
