DATA;ORA;LIVELLO IDROMETRICO;TEMPERATURA ACQUA;TEMPERATURA ARIA;UMIDITÀ RELATIVA;PRESSIONE ATMOSFERICA;DIREZIONE VENTO;VELOCITÀ VENTO
2024-06-02;16:40;-0,118;;;;;263;8,4
2024-06-02;16:50;-0,196;;;;;261;7,7
2024-06-02;17:00;-0,138;19,4;23,3;63;1013,4;264;6,5
2024-06-02;17:10;-0,179;;;;;261;5,8
2024-06-02;17:20;-0,151;;;;;275;6,9
2024-06-02;17:30;-0,213;;;;;272;8,1
2024-06-02;17:40;-0,211;;;;;265;6,6
2024-06-02;17:50;-0,172;;;;;264;5,8
2024-06-02;18:00;-0,21;19,5;21,7;54;1013,1;269;5,8
2024-06-02;18:10;-0,191;;;;;271;5,6
2024-06-02;18:20;-0,181;;;;;275;6,3
2024-06-02;18:30;-0,232;;;;;275;6,3
2024-06-02;18:40;-0,212;;;;;270;6,8
2024-06-02;18:50;-0,203;;;;;270;6,7
2024-06-02;19:00;-0,222;19,6;21,4;49;1013,7;270;6,1
2024-06-02;19:10;-0,173;;;;;268;6,1
2024-06-02;19:20;-0,205;;;;;269;6,3
2024-06-02;19:30;-0,156;;;;;271;5,8
2024-06-02;19:40;-0,164;;;;;274;6,1
2024-06-02;19:50;-0,157;;;;;271;6
2024-06-02;20:00;-0,162;19,6;20,9;44;1014,2;273;6,3
2024-06-02;20:10;-0,141;;;;;277;6,2
2024-06-02;20:20;-0,117;;;;;280;5,6
2024-06-02;20:30;-0,167;;;;;282;5,4
2024-06-02;20:40;-0,072;;;;;280;5
2024-06-02;20:50;-0,075;;;;;275;5,2
2024-06-02;21:00;-0,094;19,6;20,4;41;1014,2;268;4,6
2024-06-02;21:10;-0,049;;;;;270;4,7
2024-06-02;21:20;-0,063;;;;;268;4,4
2024-06-02;21:30;-0,055;;;;;264;4
2024-06-02;21:40;-0,044;;;;;266;4,1
2024-06-02;21:50;-0,061;;;;;273;3,4
2024-06-02;22:00;-0,042;19,7;20,3;44;1014,1;260;3,1
2024-06-02;22:10;-0,031;;;;;264;3,2
2024-06-02;22:20;-0,034;;;;;262;3,2
2024-06-02;22:30;-0,019;;;;;271;2,9
2024-06-02;22:40;0,012;;;;;276;3,1
2024-06-02;22:50;0,01;;;;;279;2,8
2024-06-02;23:00;0,017;19,7;20,2;46;1013,8;279;2,7
2024-06-02;23:10;-0,015;;;;;275;3,2
2024-06-02;23:20;-0,012;;;;;279;3,4
2024-06-02;23:30;0,021;;;;;283;3,3
2024-06-02;23:40;0,006;;;;;283;3,6
2024-06-02;23:50;0,033;;;;;296;4,9
2024-06-03;00:00;-0,033;19,7;19,9;46;1013,5;295;5,4
2024-06-03;00:10;-0,042;;;;;289;5,1
2024-06-03;00:20;0,01;;;;;296;4,7
2024-06-03;00:30;-0,011;;;;;291;5,3
2024-06-03;00:40;-0,001;;;;;284;5,8
2024-06-03;00:50;-0,027;;;;;284;8,4
2024-06-03;01:00;-0,069;19,8;19,6;49;1013,4;292;6,9
2024-06-03;01:10;0,004;;;;;281;6,6
2024-06-03;01:20;-0,165;;;;;280;8,2
2024-06-03;01:30;-0,035;;;;;279;4,9
2024-06-03;01:40;-0,077;;;;;281;4,3
2024-06-03;01:50;-0,161;;;;;287;4,7
2024-06-03;02:00;-0,006;19,8;19,5;48;1013,3;286;6,6
2024-06-03;02:10;-0,134;;;;;279;5,6
2024-06-03;02:20;-0,08;;;;;273;5,2
2024-06-03;02:30;-0,13;;;;;270;4,4
2024-06-03;02:40;-0,176;;;;;261;3,2
2024-06-03;02:50;-0,071;;;;;136;1,3
2024-06-03;03:00;-0,195;19,8;19;48;1013,2;270;1,9
2024-06-03;03:10;-0,15;;;;;225;0,8
2024-06-03;03:20;-0,217;;;;;244;2,3
2024-06-03;03:30;-0,146;;;;;226;1,9
2024-06-03;03:40;-0,248;;;;;189;1,5
2024-06-03;03:50;-0,218;;;;;134;1,9
2024-06-03;04:00;-0,185;19,8;19,4;52;1013,4;174;1
2024-06-03;04:10;-0,237;;;;;224;1,2
2024-06-03;04:20;-0,254;;;;;245;2,4
2024-06-03;04:30;-0,248;;;;;177;1,8
2024-06-03;04:40;-0,259;;;;;228;2,4
2024-06-03;04:50;-0,282;;;;;224;2,8
2024-06-03;05:00;-0,324;19,8;19,7;52;1014,4;236;2,9
2024-06-03;05:10;-0,223;;;;;158;1,3
2024-06-03;05:20;-0,339;;;;;156;3
2024-06-03;05:30;-0,289;;;;;132;3,6
2024-06-03;05:40;-0,277;;;;;129;4,5
2024-06-03;05:50;-0,287;;;;;150;1,8
2024-06-03;06:00;-0,228;19,8;19,7;45;1013,8;151;1,5
2024-06-03;06:10;-0,357;;;;;221;1,2
2024-06-03;06:20;-0,278;;;;;185;1,1
2024-06-03;06:30;-0,237;;;;;240;1,7
2024-06-03;06:40;-0,325;;;;;130;1,1
2024-06-03;06:50;-0,257;;;;;202;1,2
2024-06-03;07:00;-0,257;19,8;19,7;41;1013,8;114;1,9
2024-06-03;07:10;-0,248;;;;;101;1,8
2024-06-03;07:20;-0,236;;;;;110;1,3
2024-06-03;07:30;-0,24;;;;;126;0,7
2024-06-03;07:40;-0,224;;;;;195;0,2
2024-06-03;07:50;-0,159;;;;;30;0,6
2024-06-03;08:00;-0,26;19,8;20,6;40;1013,7;345;0,6
2024-06-03;08:10;-0,083;;;;;134;0,6
2024-06-03;08:20;-0,161;;;;;117;1,1
2024-06-03;08:30;-0,234;;;;;137;1
2024-06-03;08:40;-0,084;;;;;115;1,5
2024-06-03;08:50;-0,199;;;;;121;1,8
2024-06-03;09:00;-0,103;19,8;22,2;57;1013,7;115;1,1
2024-06-03;09:10;-0,016;;;;;95;1,8
2024-06-03;09:20;-0,114;;;;;16;1,5
2024-06-03;09:30;-0,048;;;;;349;1,6
2024-06-03;09:40;-0,04;;;;;353;1,6
2024-06-03;09:50;-0,023;;;;;28;1,9
2024-06-03;10:00;-0,058;19,8;21,5;50;1013,8;25;2,1
2024-06-03;10:10;-0,029;;;;;27;2,4
2024-06-03;10:20;-0,027;;;;;25;2,6
2024-06-03;10:30;0,024;;;;;56;2,2
2024-06-03;10:40;0,031;;;;;49;2,2
2024-06-03;10:50;0,024;;;;;31;2,6
2024-06-03;11:00;0,065;19,9;22,3;57;1013,1;34;2,5
2024-06-03;11:10;0,074;;;;;63;3
2024-06-03;11:20;0,091;;;;;85;3,4
2024-06-03;11:30;0,032;;;;;80;4,5
2024-06-03;11:40;0,083;;;;;79;4,6
2024-06-03;11:50;0,118;;;;;72;4,3
2024-06-03;12:00;0,093;19,9;22,5;57;1012,8;72;4
2024-06-03;12:10;0,084;;;;;71;4,1
2024-06-03;12:20;0,052;;;;;36;3,5
2024-06-03;12:30;0,127;;;;;29;3,8
2024-06-03;12:40;0,13;;;;;43;4,3
2024-06-03;12:50;0,07;;;;;68;3,3
2024-06-03;13:00;0,139;20;22,5;53;1012,4;62;3,4
2024-06-03;13:10;0,101;;;;;70;3,8
2024-06-03;13:20;0,058;;;;;64;3,4
2024-06-03;13:30;0,129;;;;;58;2,9
2024-06-03;13:40;0,081;;;;;54;3,5
2024-06-03;13:50;0,072;;;;;34;3,3
2024-06-03;14:00;0,023;20;22,5;51;1012,6;17;3,4
2024-06-03;14:10;0,049;;;;;16;3,9
2024-06-03;14:20;0,058;;;;;20;3,8
2024-06-03;14:30;0,006;;;;;30;3,7
2024-06-03;14:40;0,085;;;;;35;3,8
2024-06-03;14:50;-0,036;;;;;30;3,5
2024-06-03;15:00;0,028;20,1;22,4;50;1012,6;43;3,2
2024-06-03;15:10;-0,052;;;;;65;3,3
2024-06-03;15:20;-0,026;;;;;80;4
2024-06-03;15:30;-0,073;;;;;87;4,5
2024-06-03;15:40;-0,088;;;;;89;4,1
2024-06-03;15:50;-0,052;;;;;86;3,6
2024-06-03;16:00;-0,113;20,2;22,5;49;1012,2;95;3,6
2024-06-03;16:10;-0,077;;;;;105;3,3
2024-06-03;16:20;-0,156;;;;;106;3,3
2024-06-03;16:30;-0,108;;;;;111;3,5
2024-06-03;16:40;-0,122;;;;;89;2,2
2024-06-03;16:50;-0,221;;;;;87;2,3
2024-06-03;17:00;-0,143;20,4;22,4;48;1012,9;53;1,9
2024-06-03;17:10;-0,201;;;;;23;1,6
2024-06-03;17:20;-0,19;;;;;346;1,6
2024-06-03;17:30;-0,136;;;;;7;1,4
2024-06-03;17:40;-0,219;;;;;347;2,8
2024-06-03;17:50;-0,211;;;;;340;4,2
2024-06-03;18:00;-0,225;20,5;21,7;45;1013,3;350;4,5
2024-06-03;18:10;-0,247;;;;;357;4,4
2024-06-03;18:20;-0,172;;;;;3;3,7
2024-06-03;18:30;-0,207;;;;;11;3,6
2024-06-03;18:40;-0,231;;;;;15;3,5
2024-06-03;18:50;-0,234;;;;;17;3,5
2024-06-03;19:00;-0,25;20,5;21,6;53;1013,7;18;3,3
2024-06-03;19:10;-0,221;;;;;19;3,3
2024-06-03;19:20;-0,217;;;;;16;3,8
2024-06-03;19:30;-0,212;;;;;355;4,7
2024-06-03;19:40;-0,208;;;;;354;4,2
2024-06-03;19:50;-0,224;;;;;354;4,4
2024-06-03;20:00;-0,185;20,5;21,2;47;1014,4;351;4,5
2024-06-03;20:10;-0,183;;;;;359;4
2024-06-03;20:20;-0,19;;;;;357;3,4
2024-06-03;20:30;-0,182;;;;;350;3,1
2024-06-03;20:40;-0,202;;;;;352;3,1
2024-06-03;20:50;-0,189;;;;;350;2,9
2024-06-03;21:00;-0,118;20,6;21,1;51;1014,5;343;3,1
2024-06-03;21:10;-0,151;;;;;347;2,9
2024-06-03;21:20;-0,135;;;;;342;2,6
2024-06-03;21:30;-0,103;;;;;337;2,6
2024-06-03;21:40;-0,161;;;;;329;2,3
2024-06-03;21:50;-0,103;;;;;316;1,9
